id,features
2106,['0.000000' '0.374591' '0.000000' ... '0.000000' '1.000035' '0.000000']
2107,['0.085468' '0.305179' '0.000000' ... '0.090117' '4.612826' '0.000000']
2108,['0.103805' '2.528588' '0.000000' ... '0.000000' '2.930812' '0.000000']
2109,['0.000000' '0.849362' '0.000000' ... '0.000000' '4.389426' '0.000000']
2110,['0.000000' '1.406443' '0.000000' ... '0.433357' '1.164387' '0.000000']
2111,['0.000000' '0.007128' '0.073407' ... '0.000000' '0.795819' '0.000000']
2112,['0.000000' '0.891254' '0.000000' ... '0.052135' '0.073256' '0.000000']
2113,['0.000000' '0.000000' '0.000000' ... '0.036442' '0.340209' '0.000000']
2114,['0.003419' '3.804123' '1.794891' ... '2.042127' '1.037501' '0.000000']
2115,['0.000000' '0.154525' '0.000000' ... '0.000000' '0.245865' '0.000000']
2116,['0.000000' '0.839713' '4.313745' ... '2.165826' '0.113929' '0.000000']
2117,['0.000000' '4.043027' '0.000000' ... '0.000000' '4.606189' '0.000000']
2118,['0.000000' '4.532650' '0.256424' ... '0.705291' '1.048613' '0.000000']
2119,['1.322979' '1.249522' '0.000000' ... '0.000000' '2.117612' '0.000000']
2120,['2.318113' '0.245830' '0.142045' ... '0.095242' '2.580665' '0.000000']
2121,['0.003916' '3.675164' '0.000000' ... '2.291104' '4.067637' '0.000000']
2122,['0.000000' '2.982744' '0.000000' ... '0.325739' '4.057118' '0.000000']
2123,['0.002097' '2.351245' '0.002773' ... '0.000000' '1.672560' '0.000000']
2124,['0.246417' '1.660672' '0.265033' ... '0.113198' '1.158750' '0.000000']
2125,['0.023307' '0.020076' '2.602633' ... '0.145913' '0.207030' '0.133920']
2126,['0.056600' '1.764737' '1.587645' ... '0.000000' '3.191939' '0.676388']
2127,['0.051271' '1.322560' '0.000000' ... '0.000000' '0.707425' '0.000000']
2128,['0.000000' '0.000000' '2.325365' ... '0.000000' '0.000000' '0.000000']
2129,['0.000000' '3.460465' '0.045180' ... '0.134378' '2.293576' '0.000000']
2130,['0.000000' '3.546692' '0.242280' ... '2.520782' '1.699390' '0.000000']
2131,['0.000000' '3.065440' '0.000000' ... '0.723798' '0.902652' '0.000000']
2132,['0.000000' '0.117971' '0.000000' ... '0.001870' '4.317775' '0.000000']
2133,['0.000000' '0.745071' '0.000000' ... '0.091318' '2.811713' '0.000000']
2134,['0.041723' '1.938881' '0.000000' ... '0.216354' '5.128576' '0.000000']
2135,['0.000000' '2.235352' '0.645113' ... '1.245892' '0.000000' '0.000000']
2136,['0.000000' '4.603688' '1.138868' ... '1.138209' '0.388902' '0.000000']
2137,['0.000000' '1.428726' '0.000000' ... '1.456472' '4.839218' '0.000000']
2138,['0.927467' '0.000000' '0.101796' ... '0.000000' '1.072202' '0.079307']
2139,['0.000000' '1.709674' '0.000000' ... '0.697379' '3.247408' '0.000000']
2140,['0.000000' '0.000000' '0.000000' ... '0.168679' '0.489199' '0.000000']
2141,['0.000000' '0.229897' '0.000000' ... '0.411765' '4.135761' '0.000000']
2142,['0.000000' '2.348179' '0.000000' ... '0.061460' '0.671238' '0.000000']
2143,['0.000000' '0.098892' '1.195795' ... '0.000000' '0.998995' '0.000000']
2144,['0.000000' '2.363702' '0.000000' ... '0.534680' '5.195685' '0.000000']
2145,['1.114162' '1.630060' '0.000000' ... '0.000000' '0.765602' '0.000000']
2146,['0.000000' '0.163424' '0.000000' ... '0.004004' '0.686839' '0.000000']
2147,['0.000000' '0.136949' '1.532677' ... '0.317862' '0.000000' '0.000000']
2148,['0.094081' '1.151226' '0.017894' ... '0.113185' '4.921883' '0.000000']
2149,['0.000000' '2.714865' '0.109614' ... '0.627104' '4.263831' '0.047124']
2150,['0.000000' '0.961077' '0.000000' ... '0.000343' '2.106090' '0.000000']
2151,['0.000000' '1.412205' '0.000000' ... '0.141091' '1.426629' '0.000000']
2152,['0.000000' '1.207274' '3.750024' ... '0.537957' '0.000000' '0.813307']
2153,['0.000000' '4.144172' '0.000000' ... '1.183664' '4.083052' '0.000000']
2154,['0.117775' '0.515128' '0.000000' ... '0.000000' '3.988305' '0.000000']
2155,['0.000000' '2.114021' '1.878486' ... '0.160328' '1.212211' '0.241405']
2156,['0.000000' '0.000608' '0.568251' ... '2.085822' '2.794441' '0.000000']
2157,['0.000000' '0.273539' '0.000000' ... '0.000000' '5.172103' '0.000000']
2158,['0.082100' '1.807806' '2.009563' ... '0.243716' '0.004010' '0.000000']
2159,['0.000000' '1.173046' '0.000000' ... '0.000916' '4.588997' '0.000000']
2160,['0.000000' '0.923110' '1.921269' ... '0.000000' '0.218921' '0.000000']
2161,['0.000000' '5.288956' '1.596218' ... '0.000000' '0.682052' '0.026226']
2162,['0.000000' '0.273646' '0.000000' ... '0.998588' '1.278612' '0.000000']
2163,['0.000000' '0.201102' '0.000000' ... '0.000000' '4.467733' '0.000000']
2164,['0.000000' '2.382746' '0.000000' ... '0.085847' '3.860873' '0.041960']
2165,['0.147630' '2.662446' '2.397331' ... '0.571006' '0.000000' '0.000000']
2166,['0.000000' '2.337554' '3.843051' ... '0.416139' '0.000000' '0.000000']
2167,['0.000000' '0.172840' '0.000000' ... '0.000000' '3.572960' '0.000000']
2168,['0.000000' '2.591449' '0.000000' ... '0.013162' '4.746368' '0.000000']
2169,['0.000000' '0.820162' '0.000000' ... '0.044113' '4.073170' '0.000000']
2170,['0.000000' '2.251816' '1.963638' ... '1.033786' '0.000000' '0.000000']
2171,['0.000000' '1.796754' '0.000000' ... '0.026359' '4.782671' '0.000000']
2172,['0.000000' '2.586442' '0.000000' ... '2.565447' '1.166328' '0.000000']
2173,['0.000000' '2.120432' '4.042552' ... '0.296302' '0.088981' '0.000000']
2174,['0.000000' '0.059254' '0.000000' ... '0.000000' '3.423178' '0.000000']
2175,['0.027111' '0.090914' '0.000000' ... '0.194978' '3.958304' '0.000000']
2176,['0.000000' '1.700452' '0.000000' ... '2.531756' '3.532496' '0.292118']
2177,['0.230203' '1.526311' '0.000000' ... '0.000000' '1.669456' '0.000000']
2178,['0.000000' '1.316753' '0.000000' ... '0.056424' '3.800612' '0.000000']
2179,['0.000000' '3.203674' '1.325627' ... '0.945409' '0.345043' '0.000000']
2180,['0.000000' '0.810844' '0.000000' ... '0.014518' '3.550547' '0.516886']
2181,['0.099544' '1.291181' '0.000000' ... '0.000000' '3.671342' '0.000000']
2182,['0.000000' '3.812759' '1.972833' ... '0.255048' '1.287265' '0.000000']
2183,['0.000000' '2.823290' '0.000000' ... '0.000000' '4.667704' '0.000000']
2184,['0.000000' '0.000000' '0.000000' ... '0.000000' '1.515864' '0.000000']
2185,['0.000000' '0.461064' '0.000000' ... '0.000000' '2.499242' '0.000000']
2186,['0.000000' '0.000000' '0.000000' ... '1.486457' '0.183405' '0.000000']
2187,['0.000000' '2.166154' '0.000000' ... '0.000000' '1.709492' '0.000000']
2188,['0.000000' '0.652278' '0.000000' ... '0.923492' '0.155031' '0.000000']
2189,['0.140125' '1.628082' '1.037075' ... '0.047907' '0.108727' '0.000000']
2190,['0.117415' '0.644979' '0.000000' ... '0.749806' '4.036242' '0.000000']
2191,['0.000000' '2.574103' '0.000000' ... '1.083205' '3.106754' '0.000000']
2192,['0.000000' '3.594336' '0.000000' ... '0.673409' '3.322578' '0.000000']
2193,['0.000000' '4.302007' '0.000000' ... '0.000000' '4.952363' '0.000000']
2194,['0.000000' '0.007666' '0.000000' ... '0.276528' '3.431052' '0.432241']
2195,['0.488391' '2.960471' '0.607928' ... '0.000000' '2.618356' '0.041180']
2196,['0.000000' '1.600174' '0.368979' ... '1.005253' '1.373182' '0.000000']
2197,['0.421730' '2.470159' '0.000000' ... '2.150412' '2.642796' '0.000000']
2198,['3.181075' '1.243007' '0.000000' ... '0.000000' '0.134708' '0.000000']
2199,['0.000000' '0.020238' '0.241028' ... '0.755640' '1.352979' '0.000000']
2200,['0.000000' '2.100186' '2.283542' ... '0.000000' '0.060694' '0.000000']
2201,['0.000000' '1.905922' '0.037140' ... '0.009475' '2.688390' '0.312322']
2202,['0.065732' '2.113792' '0.154209' ... '0.365263' '0.047929' '0.000000']
2203,['0.000000' '1.302794' '0.000000' ... '1.418352' '5.146688' '0.000000']
2204,['0.596739' '0.597830' '0.000000' ... '0.000000' '0.080317' '1.122555']
2205,['0.000000' '0.619347' '0.000000' ... '0.000000' '2.376578' '0.000000']
2206,['0.000000' '0.843474' '0.000000' ... '0.254917' '4.512428' '0.000000']
2207,['1.511584' '0.019039' '0.000000' ... '1.619980' '2.621530' '0.000000']
2208,['0.000000' '0.159617' '0.000000' ... '0.000000' '3.805769' '0.000000']
2209,['0.000000' '3.137172' '0.000000' ... '0.146766' '4.654519' '0.000000']
2210,['0.000000' '0.167113' '0.000000' ... '0.771919' '4.113885' '0.000000']
2211,['0.000000' '3.740124' '2.035781' ... '0.113405' '0.011663' '0.000000']
2212,['0.000000' '0.617414' '0.000000' ... '0.000000' '3.727822' '0.000000']
2213,['0.000000' '3.580485' '0.000000' ... '0.097917' '3.643425' '0.000000']
2214,['0.000000' '0.000000' '0.000000' ... '0.000000' '0.837000' '0.000000']
2215,['0.124049' '3.059038' '2.491246' ... '0.105408' '0.621437' '0.222404']
2216,['0.000000' '0.983385' '0.000000' ... '0.000000' '1.118381' '0.000000']
2217,['0.407794' '2.592141' '0.565506' ... '0.045079' '0.272849' '0.000000']
2218,['0.000000' '0.663396' '0.000000' ... '0.000000' '0.499629' '0.000000']
2219,['1.061776' '0.512840' '0.000000' ... '0.000000' '0.063878' '0.000000']
2220,['0.044079' '1.604216' '0.535429' ... '2.162161' '0.415926' '0.365517']
2221,['0.000000' '2.457814' '0.000000' ... '0.000000' '3.135569' '0.000000']
2222,['0.386627' '0.120538' '0.865729' ... '2.878531' '0.016567' '0.000000']
2223,['0.343143' '4.204481' '2.506959' ... '0.184187' '0.645809' '0.000000']
2224,['0.000000' '0.420264' '0.000000' ... '0.000000' '3.602132' '0.000000']
2225,['0.000000' '3.535105' '0.191296' ... '0.198764' '0.043609' '0.000000']
2226,['0.081264' '1.326828' '0.034232' ... '2.557895' '2.658436' '0.000000']
2227,['0.000000' '0.000000' '0.000000' ... '0.048728' '1.661969' '0.000000']
2228,['0.132016' '0.742701' '0.958763' ... '0.000000' '1.536187' '0.514151']
2229,['0.088727' '1.482415' '0.000000' ... '0.009050' '0.575426' '0.000000']
2230,['0.000000' '2.480526' '2.595301' ... '0.754534' '0.000000' '0.000000']
2231,['0.000000' '2.181832' '3.030816' ... '0.327512' '0.000000' '0.000000']
2232,['0.000000' '4.453319' '0.000613' ... '0.674460' '2.727274' '0.000000']
2233,['0.000000' '3.877715' '0.000000' ... '0.087761' '3.495910' '0.000000']
2234,['0.000000' '1.089170' '0.000000' ... '0.812262' '3.146349' '0.011643']
2235,['0.000000' '1.471139' '0.187813' ... '0.000916' '0.000000' '0.000000']
2236,['0.000000' '1.575230' '2.354548' ... '0.191686' '0.242633' '0.000000']
2237,['0.028360' '0.156230' '1.470734' ... '0.000000' '0.515942' '0.000000']
2238,['0.000000' '0.000000' '0.000000' ... '0.404843' '4.535976' '0.000000']
2239,['0.000000' '0.087300' '0.400589' ... '0.000000' '1.028247' '0.000000']
2240,['1.018407' '0.042466' '3.669000' ... '0.000000' '0.082271' '0.032072']
2241,['0.000000' '0.362946' '4.018514' ... '0.339225' '0.171718' '0.000000']
2242,['0.306628' '1.736512' '0.407222' ... '0.000000' '0.014267' '0.000000']
2243,['0.000000' '0.508402' '1.238856' ... '0.057476' '0.344982' '0.000000']
2244,['0.000000' '3.679037' '0.000000' ... '0.170926' '2.400628' '0.000000']
2245,['0.000000' '0.506999' '0.000000' ... '0.327586' '2.847568' '0.000000']
2246,['0.000000' '1.433360' '0.099710' ... '0.028522' '0.485688' '0.138418']
2247,['0.000000' '0.058394' '0.000000' ... '0.098829' '3.154144' '0.000000']
2248,['0.000000' '2.366208' '0.000109' ... '0.000000' '4.772831' '0.000000']
2249,['0.092060' '0.229010' '0.646959' ... '0.709931' '0.060774' '0.000000']
2250,['0.000000' '0.377054' '0.000000' ... '0.082588' '2.120564' '0.000000']
2251,['0.000000' '3.405179' '1.974919' ... '0.000000' '0.000000' '0.000000']
2252,['1.055882' '5.278208' '0.759567' ... '0.058711' '1.350227' '0.000000']
2253,['1.550847' '0.872947' '0.058115' ... '0.111673' '0.154809' '0.000000']
2254,['0.013262' '3.960303' '4.432473' ... '0.000000' '0.930792' '0.000000']
2255,['0.000000' '0.000000' '0.000000' ... '0.013794' '2.817965' '0.000000']
2256,['0.000000' '0.000000' '0.000000' ... '0.615583' '3.818252' '0.000000']
2257,['0.093785' '0.664354' '0.000000' ... '0.000000' '1.204940' '0.000000']
2258,['0.000000' '2.379488' '2.281894' ... '1.347808' '0.000000' '0.000000']
2259,['0.000000' '0.945651' '0.000000' ... '1.028522' '1.364270' '0.000000']
2260,['0.000000' '2.278759' '3.465199' ... '0.079441' '0.074791' '0.000000']
2261,['0.098277' '2.934513' '0.000000' ... '0.408558' '3.748208' '0.992567']
2262,['0.279487' '3.577551' '1.435630' ... '0.000000' '1.267044' '0.000000']
2263,['0.000000' '4.304831' '0.438975' ... '0.000000' '0.050323' '0.021456']
2264,['0.513027' '0.431995' '0.000000' ... '0.000000' '0.338166' '0.000000']
2265,['0.119928' '0.636405' '2.076813' ... '0.432074' '0.000000' '0.000000']
2266,['0.000000' '0.000000' '1.438937' ... '0.000000' '0.639224' '0.000000']
2267,['0.000000' '0.432357' '0.000000' ... '0.000000' '0.785878' '0.000000']
2268,['0.000000' '0.224299' '0.000000' ... '0.714799' '2.457048' '0.033022']
2269,['4.048560' '1.245019' '1.125505' ... '2.275735' '1.542539' '0.000000']
2270,['0.000000' '0.571212' '0.000000' ... '0.128202' '2.158268' '0.069357']
2271,['0.029844' '0.062660' '0.000000' ... '0.265275' '3.181273' '0.000000']
2272,['0.107416' '4.231294' '0.000000' ... '0.000000' '4.843141' '0.000000']
2273,['0.000000' '1.389890' '0.000000' ... '0.004824' '4.111828' '0.071882']
2274,['0.525066' '0.003587' '3.454134' ... '0.000000' '0.000000' '1.653865']
2275,['0.000000' '3.653372' '0.000000' ... '0.682322' '4.037828' '0.000000']
2276,['0.000000' '0.052688' '0.000000' ... '0.000934' '2.279472' '0.000000']
2277,['0.000000' '0.678429' '0.003358' ... '0.000000' '4.026174' '0.000000']
2278,['0.007853' '0.009325' '0.000000' ... '0.032086' '1.429305' '0.000000']
2279,['0.000000' '0.000000' '1.438937' ... '0.000000' '0.639224' '0.000000']
2280,['0.000000' '0.196202' '2.662766' ... '1.906863' '0.000000' '0.000000']
2281,['0.000000' '1.025671' '0.000000' ... '0.446059' '4.215564' '0.000000']
2282,['0.008204' '0.000000' '0.000000' ... '0.000000' '0.507837' '0.000000']
2283,['0.002515' '2.575094' '0.843832' ... '2.794504' '0.000000' '0.000000']
2284,['0.000000' '0.000000' '1.438937' ... '0.000000' '0.639224' '0.000000']
2285,['0.000000' '0.117271' '0.000000' ... '0.285517' '4.980846' '0.000000']
2286,['0.000000' '4.026808' '0.000000' ... '0.000000' '3.799007' '0.000000']
2287,['0.000000' '1.133945' '0.023680' ... '0.000000' '0.012417' '0.035761']
2288,['0.000000' '1.247413' '0.000000' ... '0.041127' '1.018074' '0.000000']
2289,['0.000000' '1.615556' '0.000000' ... '0.226566' '3.778886' '0.077568']
2290,['0.000000' '0.332067' '0.000000' ... '0.000000' '4.628220' '0.000000']
2291,['0.000000' '0.000000' '1.438937' ... '0.000000' '0.639224' '0.000000']
2292,['0.266487' '1.142733' '1.070807' ... '0.000000' '0.000000' '0.000000']
2293,['0.129361' '2.185079' '1.061926' ... '1.047646' '0.000000' '0.318041']
2294,['0.188949' '0.000000' '0.219255' ... '0.185297' '0.841422' '0.000000']
2295,['0.000000' '4.200540' '0.000000' ... '0.006055' '3.681852' '0.000000']
2296,['0.000000' '2.237559' '0.572800' ... '0.000000' '2.632670' '0.000000']
2297,['0.000000' '2.853622' '0.000000' ... '2.240796' '1.068836' '0.000000']
2298,['0.000000' '3.692741' '2.865860' ... '0.000000' '0.556687' '0.000000']
2299,['0.000000' '0.000000' '0.000000' ... '0.246315' '2.569716' '0.000000']
2300,['0.000000' '1.545770' '0.000000' ... '0.000000' '4.824111' '0.008414']
2301,['0.000000' '0.152238' '0.000000' ... '0.000000' '3.473162' '0.000000']
2302,['0.029813' '1.736856' '2.841530' ... '0.275046' '0.276582' '0.000000']
2303,['0.000000' '2.772721' '0.000000' ... '0.000000' '2.705468' '0.000000']
2304,['0.799785' '3.049232' '0.052430' ... '0.085647' '0.723767' '0.000000']
2305,['0.000000' '0.000000' '0.926877' ... '0.689533' '2.496574' '0.000000']
2306,['0.091044' '1.199620' '0.883845' ... '0.413539' '1.330433' '0.000000']
2307,['0.072333' '4.363296' '1.015005' ... '1.367687' '0.000000' '0.025377']
2308,['0.000000' '2.257954' '2.320631' ... '0.000000' '0.000000' '0.000000']
2309,['0.000000' '0.000000' '1.052945' ... '0.575616' '0.000000' '0.000000']
2310,['0.000000' '1.164699' '0.000000' ... '1.813098' '2.490864' '0.000000']
2311,['0.000000' '0.000000' '1.712084' ... '0.000000' '0.000000' '0.000000']
2312,['0.000000' '3.006483' '0.000000' ... '0.000000' '1.580275' '0.000000']
2313,['0.062493' '4.521047' '1.182898' ... '1.615652' '1.885465' '0.000000']
2314,['0.000000' '0.000000' '0.000000' ... '0.000000' '0.520139' '0.000000']
2315,['0.000000' '1.330652' '0.000000' ... '0.002790' '3.956419' '0.000000']
2316,['0.000000' '2.925996' '2.233423' ... '1.167367' '0.000000' '0.000000']
2317,['0.000000' '2.693986' '0.000000' ... '0.826902' '4.823725' '0.000000']
2318,['0.000000' '1.908283' '0.000000' ... '0.000000' '5.088830' '0.000000']
2319,['0.000000' '3.616216' '0.000000' ... '0.209813' '2.117458' '0.000000']
2320,['0.000000' '1.022568' '0.180706' ... '0.293046' '4.455843' '0.000000']
2321,['0.000000' '1.980502' '0.000000' ... '0.297367' '2.897596' '0.000000']
2322,['0.000000' '0.584734' '0.000000' ... '1.093360' '2.448173' '0.000000']
2323,['0.000000' '3.790601' '0.884986' ... '0.000000' '1.574912' '0.010221']
2324,['0.000000' '1.005812' '1.114469' ... '0.117288' '0.315607' '0.000000']
2325,['0.000000' '2.705361' '0.023826' ... '0.274643' '0.394532' '0.000000']
2326,['0.000000' '3.150554' '4.774850' ... '1.792980' '0.699310' '0.296239']
2327,['0.000000' '0.074055' '1.654333' ... '0.020260' '0.194054' '0.000000']
2328,['0.000000' '3.050717' '0.157970' ... '0.019195' '0.000000' '0.000000']
2329,['0.089629' '1.310203' '0.000000' ... '1.618392' '2.533247' '0.000000']
2330,['0.000000' '0.343741' '0.550639' ... '0.000000' '2.160107' '0.000000']
2331,['0.000000' '0.816378' '0.000000' ... '0.372220' '0.843974' '0.000000']
2332,['0.000000' '0.000000' '0.462261' ... '0.638681' '0.041163' '0.000000']
2333,['0.000000' '4.126668' '0.000000' ... '0.160301' '1.444290' '0.000000']
2334,['0.018731' '2.053006' '0.000000' ... '2.399468' '2.262831' '0.000000']
2335,['0.000000' '0.229983' '0.000000' ... '0.000000' '3.302451' '0.000000']
2336,['0.000000' '3.070230' '2.720330' ... '0.525808' '0.000000' '0.000000']
2337,['0.000000' '1.484239' '0.904385' ... '2.258127' '0.007204' '0.000000']
2338,['0.000000' '4.006467' '0.000000' ... '0.398388' '4.502592' '0.000000']
2339,['0.000000' '3.567633' '0.000000' ... '1.185647' '3.489702' '0.000000']
2340,['2.079730' '2.045620' '1.823330' ... '0.213367' '0.287390' '0.000000']
2341,['0.000000' '3.455998' '0.865886' ... '0.205324' '0.044070' '0.002587']
2342,['0.000000' '1.602913' '0.000000' ... '0.282978' '4.604768' '0.000000']
2343,['0.010154' '0.144822' '0.000000' ... '1.405609' '1.208170' '0.000000']
2344,['0.000000' '0.000000' '0.000000' ... '0.000000' '2.842517' '0.000000']
2345,['0.010168' '2.071365' '0.000000' ... '0.141862' '3.424788' '0.000000']
2346,['0.000000' '0.809983' '2.382601' ... '0.276698' '0.000000' '0.000000']
2347,['0.524627' '0.958511' '0.000000' ... '0.005471' '0.237097' '0.000000']
2348,['0.000000' '0.464477' '0.000000' ... '0.424611' '4.819141' '0.000000']
2349,['0.000000' '0.871250' '0.000000' ... '0.360730' '4.561294' '0.022501']
2350,['0.000000' '0.492008' '0.000000' ... '0.269597' '4.778911' '0.444188']
2351,['0.000000' '0.790501' '0.990992' ... '0.000000' '0.134869' '0.000000']
2352,['0.000000' '1.834344' '0.803166' ... '0.034921' '1.286881' '0.000000']
2353,['0.000000' '0.000000' '0.000000' ... '0.000000' '1.031602' '0.000000']
2354,['0.000000' '0.783465' '0.000000' ... '0.558634' '3.433634' '0.573338']
2355,['0.000000' '1.188711' '3.341773' ... '0.000000' '0.551739' '0.000000']
2356,['0.239560' '1.266515' '0.664813' ... '3.687325' '0.918403' '0.037103']
2357,['0.000000' '0.236599' '0.000000' ... '0.000000' '4.104420' '0.000000']
2358,['0.000000' '3.929487' '0.000000' ... '0.000000' '3.577284' '0.000000']
2359,['0.000000' '1.331586' '0.719212' ... '0.899543' '0.881302' '0.000000']
2360,['0.052738' '1.849705' '3.233132' ... '0.611126' '0.618805' '0.000000']
2361,['0.000000' '0.015961' '0.000000' ... '0.000000' '4.374475' '0.000000']
2362,['0.000000' '3.651495' '0.000000' ... '0.000000' '4.252568' '0.000000']
2363,['0.237059' '1.983434' '2.824305' ... '0.000000' '0.143209' '0.000000']
2364,['0.110282' '4.102238' '1.642320' ... '0.702775' '0.161582' '0.000000']
2365,['0.000000' '4.841807' '0.000000' ... '0.771856' '4.658100' '0.000000']
2366,['0.000000' '3.304399' '0.000000' ... '0.000000' '2.782432' '0.000000']
2367,['0.000000' '0.467126' '0.000000' ... '0.197650' '4.448464' '0.050367']
2368,['0.000000' '0.000000' '0.000000' ... '0.000000' '4.603141' '0.000000']
2369,['0.501348' '4.532146' '0.000000' ... '0.196959' '0.016523' '0.000000']
2370,['0.000000' '1.707253' '4.782468' ... '0.552328' '0.000000' '0.000000']
2371,['0.000000' '0.165190' '0.000000' ... '0.000000' '4.233793' '0.000000']
2372,['0.000000' '0.000000' '0.000000' ... '0.041677' '0.935385' '0.000000']
2373,['0.000000' '2.672225' '0.000000' ... '1.458771' '3.614017' '0.759962']
2374,['0.730256' '0.955372' '0.504111' ... '0.000000' '0.000000' '0.324661']
2375,['0.000000' '0.071813' '2.249657' ... '1.102093' '0.000000' '0.000000']
2376,['0.000000' '0.374791' '0.000000' ... '0.516204' '2.836060' '0.093736']
2377,['0.000000' '3.126776' '3.325641' ... '0.000000' '0.535959' '0.000000']
2378,['0.000000' '3.217442' '0.888086' ... '1.027979' '1.098865' '0.000000']
2379,['0.058321' '1.098051' '0.717300' ... '0.631051' '0.050234' '0.129096']
2380,['0.000000' '3.389149' '1.609758' ... '0.043503' '0.759365' '0.000000']
2381,['0.511309' '0.001872' '0.000000' ... '0.000000' '4.119042' '0.000000']
2382,['0.000000' '3.680485' '0.000000' ... '0.038292' '3.850195' '0.000000']
2383,['0.000000' '2.220056' '1.717364' ... '0.000000' '0.000000' '0.000000']
2384,['0.000000' '2.439939' '2.827277' ... '0.220034' '0.445753' '0.426292']
2385,['0.000000' '0.927491' '2.932207' ... '0.000000' '0.000000' '0.000000']
2386,['0.000000' '2.640542' '2.605013' ... '1.182720' '0.297093' '0.332544']
2387,['0.000000' '4.439667' '1.052917' ... '1.362197' '1.971672' '0.000000']
2388,['0.000000' '0.488540' '0.000000' ... '0.760519' '3.312839' '0.000000']
2389,['0.000000' '2.093019' '0.784018' ... '1.055444' '0.000000' '0.000000']
2390,['0.000000' '0.000000' '0.101636' ... '0.234053' '1.304010' '0.000000']
2391,['0.000000' '0.000000' '2.272995' ... '0.564502' '0.000000' '0.000000']
2392,['0.028735' '3.309793' '0.000000' ... '1.240819' '0.786347' '0.036589']
2393,['0.000000' '0.435167' '0.000000' ... '0.000000' '3.586496' '0.000000']
2394,['0.000000' '0.446551' '0.000000' ... '0.196298' '4.151565' '0.000000']
2395,['0.053865' '3.947504' '0.193302' ... '0.933823' '2.599275' '0.000000']
2396,['0.005677' '2.556627' '0.001373' ... '0.000000' '2.242221' '0.000000']
2397,['0.085878' '4.827887' '0.000000' ... '0.883775' '2.776853' '0.000000']
2398,['0.047356' '1.312395' '0.538748' ... '0.000000' '0.597806' '0.000000']
2399,['0.323257' '3.011778' '0.000000' ... '1.777874' '1.080543' '0.000000']
2400,['0.020251' '0.239260' '0.000000' ... '0.000000' '0.000000' '0.000000']
2401,['0.263341' '3.178781' '0.676296' ... '2.857707' '3.015169' '0.000000']
2402,['0.008600' '3.394945' '3.517962' ... '2.259857' '0.451229' '0.000000']
2403,['0.000000' '3.941868' '1.929203' ... '1.240184' '0.000000' '0.000000']
2404,['0.000000' '0.006970' '0.000000' ... '0.688700' '4.576971' '0.000000']
2405,['0.754517' '2.922433' '1.606178' ... '0.000000' '0.000000' '0.000000']
2406,['0.000000' '0.824237' '0.264262' ... '0.000000' '0.161062' '0.000000']
2407,['0.000000' '3.318402' '2.294099' ... '1.193591' '0.096942' '0.000000']
2408,['0.000000' '4.572804' '0.000000' ... '1.003028' '1.308615' '0.000000']
2409,['0.274877' '0.000000' '0.000000' ... '0.000000' '2.221101' '0.000000']
2410,['0.853829' '0.030554' '2.770541' ... '0.000000' '0.000000' '0.000000']
2411,['0.535542' '0.662226' '0.000000' ... '0.000000' '0.455080' '0.000000']
2412,['0.000000' '0.497347' '0.000000' ... '1.507502' '2.421923' '0.000000']
2413,['0.000000' '4.105572' '0.000000' ... '0.924401' '4.146256' '0.000000']
2414,['0.033658' '0.053840' '0.000000' ... '0.000000' '0.145685' '0.000000']
2415,['0.613335' '2.249607' '2.491564' ... '0.000000' '0.052269' '0.000000']
2416,['0.000000' '4.674901' '1.403618' ... '1.092568' '0.431495' '0.000000']
2417,['0.056807' '1.269249' '0.000000' ... '0.107933' '0.924024' '0.000000']
2418,['0.000000' '0.669652' '0.000000' ... '0.067912' '5.127082' '0.000000']
2419,['1.733660' '3.393321' '0.898068' ... '0.619483' '0.473816' '0.401729']
2420,['0.000000' '3.318565' '1.575300' ... '0.000000' '0.000000' '0.000000']
2421,['0.000000' '2.053865' '0.000000' ... '1.866085' '0.000000' '0.000000']
2422,['0.000000' '2.923616' '0.045955' ... '0.440503' '3.550839' '0.239846']
2423,['0.000000' '0.508048' '0.000000' ... '0.000000' '2.368600' '0.029102']
2424,['0.000000' '0.000000' '0.000000' ... '0.118861' '3.041594' '0.000000']
2425,['0.000000' '1.480977' '0.000000' ... '0.000000' '4.375618' '0.104332']
2426,['0.000000' '0.815029' '1.079067' ... '0.000000' '0.699769' '0.000000']
2427,['0.314757' '0.724894' '0.357030' ... '0.029510' '0.088681' '0.000000']
2428,['0.155658' '3.691314' '1.977934' ... '0.012623' '0.000000' '0.000000']
2429,['0.000000' '3.394901' '2.205495' ... '0.118801' '0.537192' '0.000000']
2430,['0.000000' '3.080011' '0.000000' ... '0.000000' '4.388745' '0.000000']
2431,['0.166055' '0.147117' '1.786478' ... '1.363761' '0.000000' '0.000000']
2432,['0.000000' '0.273877' '0.000000' ... '0.000000' '3.133621' '0.000000']
2433,['0.143285' '2.735060' '2.775613' ... '0.000000' '0.656990' '0.061571']
2434,['0.000000' '2.351969' '0.000000' ... '0.000000' '4.833778' '0.000000']
2435,['0.000000' '3.934396' '3.894733' ... '0.037491' '1.308428' '0.000000']
2436,['0.076275' '0.000000' '0.000000' ... '0.000000' '2.933489' '0.000000']
2437,['0.000000' '0.719832' '0.000000' ... '0.094773' '4.716896' '0.392106']
2438,['0.000000' '0.102956' '0.000000' ... '0.344253' '3.527246' '0.000000']
