id,features
2229,['0.964337' '4.955479' '-6.980377' ... '0.144797' '4.232089' '-4.364923']
2230,['-4.076328' '6.731731' '8.127159' ... '3.735137' '-1.404570' '-3.230946']
2231,['-2.931435' '6.716886' '6.622378' ... '2.970253' '-0.947289' '-4.350693']
2232,['-0.468771' '9.448961' '0.009813' ... '3.944684' '7.854617' '-2.666277']
2233,['-3.376178' '7.276918' '-0.881718' ... '0.485495' '8.456202' '-5.394485']
2234,['-4.393167' '3.948119' '-6.633388' ... '3.018753' '6.314723' '0.186283']
2235,['-5.105504' '4.274733' '1.519852' ... '0.014651' '-1.524020' '-3.299225']
2236,['-1.067568' '6.516712' '6.575882' ... '1.148462' '1.249025' '-2.005169']
2237,['0.346249' '1.968475' '4.171577' ... '-1.704745' '3.357576' '-0.914885']
2238,"['-2.372911' '-0.071643' '-5.357214' ... '2.874058' '10.118259'
 '-1.744259']"
2239,['-2.002396' '1.097704' '1.741291' ... '-1.065486' '3.043437' '-1.573313']
2240,['3.479471' '0.679449' '8.391058' ... '-2.792139' '0.982226' '0.512270']
2241,['-0.658161' '2.395102' '10.627304' ... '1.541731' '0.792512' '-1.887356']
2242,['2.425195' '6.239427' '2.272558' ... '-2.510070' '0.228272' '-6.701092']
2243,['-1.912693' '1.929071' '3.166308' ... '0.651755' '2.630183' '-4.027307']
2244,['-2.538520' '7.817029' '-1.470566' ... '1.032025' '6.595854' '-4.288154']
2245,['-6.651812' '3.006522' '-2.541025' ... '2.020293' '7.410047' '-2.858748']
2246,['-6.138447' '3.810154' '0.819465' ... '0.456357' '2.984144' '1.243688']
2247,['-0.275105' '0.934307' '-4.534945' ... '1.047290' '8.646687' '-6.213230']
2248,['-1.868656' '7.218434' '0.001744' ... '-1.701823' '8.515469' '-4.227587']
2249,['1.471772' '1.152147' '2.175972' ... '3.688904' '0.972386' '-4.141476']
2250,['-1.765499' '2.309681' '-3.293972' ... '0.923460' '6.084342' '-6.701040']
2251,['-1.927692' '8.350311' '5.339422' ... '-1.663055' '-0.190814' '-6.718224']
2252,['4.303154' '13.114447' '2.747884' ... '0.877109' '5.409576' '-4.311234']
2253,['3.592764' '4.506422' '0.929833' ... '0.663885' '1.221387' '-0.098454']
2254,['0.173112' '8.535198' '8.261892' ... '-0.137698' '4.518338' '-2.136411']
2255,['-2.496680' '-0.405914' '-1.458649' ... '0.220705' '8.095486' '-0.288635']
2256,['-5.693797' '-0.921816' '-5.879413' ... '3.495923' '6.774440' '-3.448371']
2257,['0.796427' '2.699840' '-0.392541' ... '-0.636997' '5.529880' '-4.340447']
2258,['-4.067419' '5.831717' '4.072430' ... '4.613150' '-2.840780' '-5.558300']
2259,['-0.334274' '3.773094' '-0.546556' ... '4.455331' '4.217327' '-4.927283']
2260,['-1.595502' '7.105111' '9.610767' ... '0.631548' '0.742933' '-3.137637']
2261,['0.822387' '12.625837' '-1.622512' ... '2.715577' '7.538123' '4.028808']
2262,['1.422733' '9.710262' '5.200167' ... '-2.013196' '4.657701' '-3.299384']
2263,['-0.595037' '9.351900' '2.231978' ... '-0.972472' '0.805170' '0.301591']
2264,['3.619008' '2.608129' '-5.501271' ... '-4.105966' '1.803133' '-4.059712']
2265,['0.909340' '3.721072' '5.569761' ... '3.867669' '-0.571256' '-3.098726']
2266,['-4.060697' '-1.931090' '4.053050' ... '-1.861006' '3.149371' '-1.224128']
2267,['-3.794753' '2.427815' '-1.747920' ... '-0.225183' '4.672320' '-0.552534']
2268,['-4.402199' '1.763728' '-2.873386' ... '2.188905' '6.268360' '0.528354']
2269,['9.080064' '4.538639' '4.128601' ... '8.214609' '4.765172' '-4.437351']
2270,['-2.196928' '2.504581' '-2.309943' ... '0.742621' '5.881073' '0.700644']
2271,['0.477511' '0.540098' '-2.367781' ... '1.610219' '8.144310' '-1.464232']
2272,"['1.185640' '10.975739' '-2.006963' ... '-0.521637' '16.228550'
 '-1.753103']"
2273,['-2.534529' '3.869401' '-5.899044' ... '0.077186' '8.116287' '0.934979']
2274,['2.971412' '0.057393' '8.721893' ... '-4.139093' '-4.019884' '7.218681']
2275,['-4.132471' '9.126812' '-3.159385' ... '2.469405' '7.229887' '-3.943521']
2276,['-2.163369' '0.316825' '-4.072263' ... '0.014948' '6.061696' '-1.735575']
2277,['-1.146204' '2.516346' '0.053724' ... '-0.401364' '9.915922' '-1.644178']
2278,['0.125647' '0.149197' '-5.851817' ... '0.513379' '5.073957' '-4.198742']
2279,['-4.060697' '-1.931090' '4.053050' ... '-1.861006' '3.149371' '-1.224128']
2280,['-0.574966' '1.551042' '8.322317' ... '5.544181' '-4.618079' '-5.126589']
2281,['-3.607236' '3.716094' '-3.258005' ... '2.449722' '9.151438' '-2.230697']
2282,['0.131257' '-2.669355' '-6.868731' ... '-2.499839' '3.289631' '-3.879980']
2283,['0.040234' '10.146803' '3.521986' ... '9.935022' '-0.190167' '-2.113856']
2284,['-4.060697' '-1.931090' '4.053050' ... '-1.861006' '3.149371' '-1.224128']
2285,['-3.463245' '1.006858' '-5.584570' ... '1.864641' '12.042610' '-1.145177']
2286,['-1.685044' '8.745668' '-4.975497' ... '-0.335655' '9.074440' '-3.379431']
2287,['-0.211958' '3.704810' '0.378875' ... '-0.473757' '0.198664' '0.572168']
2288,['-3.755125' '3.443565' '-1.990052' ... '0.658026' '5.651162' '-5.214418']
2289,['-4.299214' '5.249810' '-0.622655' ... '1.646568' '8.263588' '1.019704']
2290,['-3.714720' '1.182700' '-1.457950' ... '-3.504347' '8.690331' '-1.145655']
2291,['-4.060697' '-1.931090' '4.053050' ... '-1.861006' '3.149371' '-1.224128']
2292,['3.156306' '7.183028' '4.560791' ... '-2.357254' '-2.483623' '-3.749892']
2293,['1.158758' '4.683422' '6.193551' ... '4.060377' '-0.092755' '1.847259']
2294,['1.543338' '-1.726169' '2.452929' ... '1.104827' '3.991100' '-3.680096']
2295,['-3.094296' '7.394629' '-0.215877' ... '0.096884' '9.094538' '-3.130738']
2296,['-0.876645' '6.643854' '2.773724' ... '-4.438826' '7.622107' '-1.223379']
2297,['-5.658883' '6.265781' '-0.085492' ... '5.021877' '4.689107' '-1.154605']
2298,['-2.566700' '9.530552' '5.679802' ... '-3.123686' '3.556509' '-7.203351']
2299,['-0.887178' '-1.215949' '-3.877813' ... '2.011797' '6.151351' '-5.739351']
2300,['-3.207298' '3.533773' '-3.420502' ... '-1.135945' '10.355190' '0.134616']
2301,['-1.729450' '1.320611' '-6.028460' ... '-1.158044' '8.440973' '-2.855463']
2302,['0.477016' '4.685539' '7.475935' ... '1.938320' '1.767921' '-5.291964']
2303,['-2.386446' '5.735567' '-2.546301' ... '-0.631466' '8.487579' '-6.293116']
2304,['5.093262' '8.743502' '0.838872' ... '1.234828' '2.903758' '-6.688861']
2305,['-4.961324' '-0.610113' '4.370771' ... '5.911336' '7.054265' '-3.809819']
2306,['0.809388' '3.391713' '3.053729' ... '3.674263' '5.805194' '-0.143557']
2307,['1.157320' '9.291666' '3.277977' ... '5.378043' '-0.825699' '0.406027']
2308,['-1.901992' '5.996850' '5.216555' ... '-0.208035' '-0.843527' '-2.284351']
2309,['-5.754809' '-0.171327' '4.546356' ... '3.196826' '-6.238015' '-3.260491']
2310,['-4.558947' '5.403899' '-2.677033' ... '5.007408' '6.610270' '-2.022469']
2311,"['-0.640270' '-1.781178' '3.859581' ... '-0.514324' '-3.225065'
 '-4.720527']"
2312,['-3.598626' '6.288618' '-5.950568' ... '-1.875826' '4.985590' '-2.244441']
2313,['0.999885' '11.083702' '5.972457' ... '5.891968' '6.178121' '-3.303513']
2314,"['-2.585151' '-0.942686' '-4.868908' ... '-1.995635' '2.284690'
 '-3.768124']"
2315,['-1.834877' '4.238967' '-3.201889' ... '0.044637' '7.975983' '-0.560831']
2316,['-3.009141' '6.589370' '6.387673' ... '5.078966' '-3.936946' '-2.808662']
2317,['-3.032903' '7.857003' '-3.195154' ... '4.254749' '11.189728' '-1.818136']
2318,"['-2.292713' '4.393141' '-5.431086' ... '-2.184323' '13.643410'
 '-5.811061']"
2319,['-5.512735' '8.508167' '-0.861960' ... '1.721871' '5.024616' '-1.400486']
2320,['-3.544189' '4.831536' '1.217386' ... '2.229493' '9.745182' '-1.142920']
2321,['-3.980077' '6.154383' '-3.133228' ... '1.881316' '6.866254' '-2.637884']
2322,['-0.580815' '3.010929' '-0.643075' ... '4.511837' '5.476622' '-3.911670']
2323,['-1.063533' '9.423969' '3.731328' ... '-4.412118' '4.601511' '0.163530']
2324,['-2.208753' '3.055747' '3.297611' ... '1.168375' '3.141797' '-2.000144']
2325,['-4.358292' '6.253075' '0.381217' ... '1.297347' '3.266224' '-1.534820']
2326,['-1.549498' '7.248497' '10.085402' ... '6.063724' '2.881298' '2.907418']
2327,['-0.413781' '1.184886' '4.926914' ... '0.324159' '1.416102' '-5.150105']
2328,['-2.519349' '8.368319' '1.390533' ... '0.307120' '-0.142438' '-4.727826']
2329,['0.724752' '3.610483' '-6.850290' ... '5.824314' '7.876474' '-2.810534']
2330,['-2.671757' '2.328547' '3.121566' ... '-1.446247' '7.173810' '-1.682360']
2331,['-4.496222' '2.687087' '-3.204452' ... '2.590109' '4.173629' '-0.607783']
2332,['-1.064692' '-0.339628' '2.321910' ... '2.413517' '0.658601' '-5.007546']
2333,['-4.485015' '6.792559' '-3.067184' ... '1.565816' '4.892800' '-3.796030']
2334,['0.299691' '4.585964' '-2.593375' ... '8.278809' '8.850252' '-1.559456']
2335,['-2.117382' '1.876308' '-4.174091' ... '-0.015775' '8.992733' '-6.135232']
2336,['-3.508154' '10.914238' '7.012773' ... '2.587845' '-1.450916' '-7.952195']
2337,['-0.768749' '5.183132' '4.553594' ... '6.901807' '0.115258' '-4.058321']
2338,['-0.373606' '9.494574' '-0.918203' ... '3.891090' '12.423960' '-1.710901']
2339,"['-0.462935' '10.453783' '-0.159525' ... '3.967514' '10.552261'
 '-0.039247']"
2340,['7.222343' '5.446594' '4.987340' ... '1.654533' '1.746807' '-1.228628']
2341,['-3.451590' '7.980348' '2.609308' ... '2.589179' '0.705117' '0.041399']
2342,['-3.220089' '4.706321' '-4.934700' ... '1.621897' '12.311916' '-0.699721']
2343,['0.162459' '0.843582' '-6.134824' ... '5.964884' '3.462141' '-0.768072']
2344,"['-5.334933' '-1.147228' '-3.507950' ... '-0.995251' '7.140698'
 '-6.071006']"
2345,['0.162688' '5.659044' '-0.939609' ... '1.263933' '8.789976' '-2.475363']
2346,['-3.085525' '2.678927' '5.461133' ... '1.719456' '-2.069731' '-7.617125']
2347,['2.326302' '3.108968' '-4.888889' ... '0.087533' '1.259675' '-2.260834']
2348,['-3.617793' '2.731548' '-2.270094' ... '1.929859' '16.549065' '-3.096141']
2349,['-4.518437' '2.693825' '-0.465309' ... '1.793581' '11.220131' '0.360012']
2350,['-4.887504' '2.497497' '-3.754516' ... '1.673038' '13.179216' '2.479096']
2351,['-1.816758' '2.975976' '3.761432' ... '-2.172237' '1.725505' '-5.833211']
2352,['-0.144822' '7.590631' '3.241361' ... '0.352791' '5.769327' '-1.272326']
2353,"['-2.014384' '-1.342143' '-6.853284' ... '-3.052840' '3.122877'
 '-3.897126']"
2354,['-4.304625' '3.197247' '-4.055849' ... '2.391797' '6.290806' '2.132311']
2355,['-4.200688' '3.349641' '6.300024' ... '-2.013654' '2.770875' '-3.553083']
2356,['1.951843' '3.865303' '4.130734' ... '12.765766' '4.819267' '0.593648']
2357,"['-2.780101' '2.134727' '-3.505468' ... '-0.286184' '11.628719'
 '-4.286871']"
2358,['-2.773830' '6.243085' '-3.563473' ... '-2.469431' '8.462965' '-2.336056']
2359,['-1.524963' '5.560859' '3.400277' ... '4.699491' '3.184861' '-7.457714']
2360,['0.618783' '4.833025' '8.228748' ... '3.314927' '6.124983' '-6.601419']
2361,['-3.147821' '0.255374' '-2.842551' ... '-0.659897' '9.003225' '-1.116780']
2362,['-4.708873' '7.708845' '-3.139184' ... '-1.900547' '8.397135' '-3.062171']
2363,['2.014527' '5.540835' '7.661071' ... '-3.852593' '1.712803' '-7.220864']
2364,['1.764505' '10.946835' '4.805541' ... '2.881948' '1.336647' '-5.909992']
2365,"['-2.661946' '11.753565' '-0.670949' ... '3.467853' '10.616632'
 '-1.862820']"
2366,['-1.251045' '5.911418' '-3.494784' ... '-1.973559' '8.938745' '-4.303204']
2367,['-3.226807' '1.753967' '-5.595119' ... '1.188243' '10.058989' '0.544165']
2368,"['-3.291450' '-0.076231' '-4.934700' ... '-0.871342' '9.671736'
 '-2.742610']"
2369,['2.560155' '12.208319' '-1.912651' ... '2.449414' '0.241467' '-5.439803']
2370,['-3.425229' '4.646578' '12.238867' ... '3.277378' '-2.581534' '-0.541873']
2371,['-3.403795' '1.336365' '-0.178186' ... '-0.923457' '8.242498' '-0.869870']
2372,['-3.998517' '-0.443382' '-3.313113' ... '0.666828' '4.038344' '-1.116011']
2373,['-3.238378' '8.651218' '-0.095980' ... '4.688769' '6.735471' '3.038599']
2374,['3.088880' '3.040027' '2.416438' ... '-2.483772' '-2.358023' '1.819631']
2375,['-3.673093' '1.149007' '7.792917' ... '5.485394' '-1.500672' '-3.648372']
2376,['-2.944449' '2.077836' '-2.498011' ... '3.182730' '6.848698' '1.347984']
2377,['-4.923430' '6.457946' '7.405415' ... '-0.046690' '2.167839' '-3.612429']
2378,['-2.303725' '8.133701' '3.142354' ... '5.019611' '4.449124' '-0.485999']
2379,['0.813203' '3.685406' '3.656143' ... '3.125673' '0.617277' '2.065538']
2380,['-0.876005' '8.130194' '4.070643' ... '0.565603' '3.010582' '-5.621321']
2381,['2.971250' '0.029957' '-4.316787' ... '-3.672211' '9.332285' '-5.040665']
2382,['-3.891358' '8.548923' '-3.242263' ... '0.611606' '8.751476' '-1.536700']
2383,['-2.288804' '7.272336' '5.552742' ... '-1.843509' '-0.816539' '-2.065204']
2384,['-2.059847' '7.769172' '5.469636' ... '2.228355' '4.729453' '3.003728']
2385,['-2.166581' '3.131377' '7.730694' ... '-2.154820' '-2.821685' '-6.644177']
2386,['-1.269507' '6.921719' '6.162071' ... '4.298503' '2.194519' '2.076417']
2387,['-0.419217' '10.858446' '3.359476' ... '4.947074' '6.941839' '-0.251704']
2388,['-5.571430' '2.046235' '-1.225619' ... '3.350070' '7.824708' '-0.724172']
2389,['-1.946457' '4.727205' '3.021967' ... '4.395098' '-0.188758' '-7.901678']
2390,['-0.766051' '-1.251511' '1.626182' ... '2.256649' '5.835162' '-9.362366']
2391,['-1.476452' '-1.046795' '5.952172' ... '3.812630' '-4.763712' '-5.602943']
2392,['0.459765' '9.633810' '-3.279181' ... '4.690292' '2.703440' '0.585422']
2393,['-1.361617' '2.103147' '-3.353451' ... '-1.417527' '9.495331' '-4.588392']
2394,['-4.457639' '3.611279' '-3.232291' ... '2.508041' '8.341125' '-3.951745']
2395,['0.861835' '8.886480' '1.838122' ... '2.992608' '7.961870' '-2.504909']
2396,['0.090839' '5.812719' '0.021966' ... '-1.570156' '5.876227' '-2.217781']
2397,['1.042980' '9.973083' '-1.467642' ... '2.466393' '7.043373' '-1.200052']
2398,['0.757691' '3.573511' '1.809068' ... '-1.436422' '4.128464' '-3.046558']
2399,['2.072399' '6.537223' '-4.563659' ... '6.185909' '3.491541' '-1.986606']
2400,['0.324021' '2.603358' '-3.825646' ... '-0.293113' '-0.834832' '-3.835099']
2401,['2.449448' '7.542180' '3.258473' ... '6.095495' '8.356752' '-3.172098']
2402,['0.137603' '9.391998' '9.859459' ... '7.120517' '2.592420' '-3.184726']
2403,['-1.835418' '12.058165' '4.633948' ... '4.598569' '-0.568559' '-3.184959']
2404,['-5.313282' '0.111521' '-4.337447' ... '2.739762' '10.151203' '-2.137279']
2405,['2.661798' '10.927574' '5.234107' ... '-1.136532' '-2.152643' '-6.263495']
2406,['-0.125793' '4.113352' '1.663752' ... '-0.508209' '1.149839' '-1.317580']
2407,['-3.114037' '6.932845' '6.331309' ... '4.313793' '0.965576' '-2.539186']
2408,['-0.815417' '8.043919' '-5.205499' ... '5.598974' '4.107114' '-3.381655']
2409,['2.621321' '-0.928627' '-6.836299' ... '-2.543947' '6.240713' '-4.313622']
2410,['3.496023' '0.226334' '6.375291' ... '-1.211812' '-1.059784' '-0.175320']
2411,['2.328534' '3.785676' '-0.617986' ... '-1.072541' '2.142977' '-3.280956']
2412,['-4.217626' '3.436731' '-2.870381' ... '5.287415' '5.476188' '-3.550286']
2413,['-1.176447' '9.117634' '-0.280804' ... '3.648564' '10.137833' '-4.089277']
2414,['0.474547' '0.433084' '-1.414857' ... '-2.342320' '1.179857' '-2.755236']
2415,['4.298653' '5.722484' '5.927684' ... '-0.310712' '0.809621' '-8.626515']
2416,['-1.520621' '11.929749' '4.059279' ... '4.569688' '3.118883' '-1.955539']
2417,['0.908917' '4.595281' '-5.963039' ... '1.204391' '4.250261' '-3.934916']
2418,['-3.428089' '3.719626' '-4.152308' ... '0.571976' '14.156107' '-0.536989']
2419,['5.727642' '9.409639' '3.431010' ... '3.933067' '2.975669' '2.197453']
2420,['-1.322316' '8.952606' '5.221420' ... '-0.524567' '-0.593289' '-5.718593']
2421,['-3.671431' '6.226959' '-1.695354' ... '6.343501' '-0.348083' '-1.881908']
2422,['-3.107874' '7.252246' '0.735288' ... '2.350512' '8.837143' '1.626286']
2423,['-0.378863' '3.955482' '-3.426558' ... '-1.116388' '5.503447' '0.465633']
2424,['-4.872161' '-0.539387' '-1.115773' ... '0.863484' '7.492355' '-5.560536']
2425,['-2.538966' '4.738719' '-3.983756' ... '-2.985735' '9.235645' '1.527089']
2426,['-3.307777' '3.926485' '4.703879' ... '-0.110573' '3.161263' '-3.194346']
2427,['2.186190' '4.643791' '2.909135' ... '0.472157' '0.853553' '-0.000818']
2428,['2.490527' '10.055885' '5.609077' ... '0.201967' '-0.768858' '-5.420018']
2429,['-2.764408' '8.200766' '6.527841' ... '1.187877' '2.771046' '-2.135417']
2430,"['-0.888709' '7.450817' '-5.227232' ... '-2.789987' '10.431633'
 '-6.565505']"
2431,['1.817016' '1.562102' '5.566355' ... '4.406897' '-2.715987' '-1.171082']
2432,['-4.607481' '1.510585' '-3.986676' ... '-0.472557' '6.786439' '-3.979225']
2433,['0.737153' '7.550810' '5.321729' ... '-1.075049' '2.757093' '0.985143']
2434,"['-2.518158' '6.936975' '-1.714360' ... '-3.744323' '10.865698'
 '-1.021922']"
2435,['-1.008420' '7.686758' '7.456100' ... '0.599858' '4.710532' '-5.002591']
2436,['1.220396' '-1.339488' '-5.677526' ... '-3.741998' '7.221530' '-3.427201']
2437,['-1.708275' '3.236997' '-4.056394' ... '0.617982' '10.013750' '2.080689']
2438,['-3.011627' '0.769386' '-4.791972' ... '2.217635' '10.139982' '-5.894594']
2439,['-1.939592' '0.625468' '7.534321' ... '-3.135433' '-0.168895' '3.906216']
2440,['0.909324' '4.040488' '-4.137304' ... '-3.086382' '11.600452' '-4.010106']
2441,['-4.583781' '4.352435' '1.572607' ... '3.521121' '0.221372' '-3.461611']
2442,"['-2.387022' '7.688274' '-5.715909' ... '-1.092057' '16.239843'
 '-3.016747']"
2443,['2.164309' '0.042013' '2.186802' ... '-1.788171' '8.762247' '-1.594697']
2444,['-3.383841' '9.842888' '10.293579' ... '6.631033' '1.921968' '2.665902']
2445,"['-1.844886' '-0.656674' '-6.351217' ... '-2.500928' '2.234557'
 '-5.479414']"
2446,"['-0.509965' '2.619802' '-4.332522' ... '-1.999748' '13.700632'
 '-3.604534']"
2447,['-4.128528' '1.242384' '-3.917706' ... '2.346757' '11.310564' '-0.660837']
2448,['-3.296872' '5.322282' '7.529920' ... '6.004384' '-2.415184' '-2.161088']
2449,['1.187677' '3.063296' '-0.713686' ... '-4.330986' '9.723492' '-5.243806']
2450,['1.617015' '9.561634' '3.104144' ... '-4.498222' '3.299965' '-2.640721']
2451,['5.062739' '5.113148' '-2.120328' ... '-1.445057' '6.345654' '5.689389']
2452,['-4.017032' '6.816067' '11.779667' ... '0.794124' '-0.099032' '-0.353389']
2453,['-1.684803' '5.052848' '-3.088536' ... '0.053537' '8.263916' '-4.847878']
2454,['-1.468231' '9.386600' '9.990950' ... '-3.903060' '0.649422' '-2.668858']
2455,['-0.859347' '6.811286' '2.808420' ... '4.534583' '5.539807' '-2.855638']
2456,['1.221344' '1.006368' '3.021168' ... '-1.509551' '2.481244' '-0.738297']
2457,['2.971412' '0.057393' '8.721893' ... '-4.139093' '-4.019884' '7.218681']
2458,['4.234427' '5.702727' '-4.913649' ... '-2.055614' '4.675984' '-8.029133']
2459,"['-0.257092' '11.265402' '5.221937' ... '-0.038161' '-2.486940'
 '-5.601172']"
2460,['-1.564330' '3.439577' '-5.605170' ... '3.832847' '6.214799' '-1.050635']
2461,['-3.941242' '8.264660' '-3.790514' ... '4.091572' '9.299252' '-3.614406']
2462,['-1.272577' '-0.123288' '3.577843' ... '0.336774' '-0.587981' '2.493065']
2463,['-1.121993' '3.496304' '1.673487' ... '1.597791' '3.555124' '-4.800316']
2464,['-1.816706' '4.609598' '-5.364535' ... '-1.016608' '3.264214' '-8.279908']
2465,['-2.129552' '1.112415' '-6.164520' ... '-3.117427' '3.261855' '-5.728079']
2466,['-4.520907' '5.461057' '-1.688565' ... '1.662758' '11.187687' '-2.415285']
2467,['0.918591' '5.930846' '-3.119581' ... '0.864478' '15.142221' '-2.938262']
2468,['1.406053' '1.686204' '-2.731935' ... '1.281307' '3.652788' '-5.471225']
2469,['-4.060697' '-1.931090' '4.053050' ... '-1.861006' '3.149371' '-1.224128']
2470,['-4.423906' '4.659464' '0.912162' ... '1.206655' '5.836901' '-3.294631']
2471,['-6.152130' '2.596808' '-3.362559' ... '2.462516' '5.429647' '0.938056']
2472,['1.489974' '-0.682950' '6.512212' ... '3.760189' '1.457544' '-5.900793']
2473,['-4.060697' '-1.931090' '4.053050' ... '-1.861006' '3.149371' '-1.224128']
2474,['3.839370' '0.977075' '-6.183814' ... '-5.422676' '3.235306' '-3.304826']
2475,['1.223250' '6.740508' '-5.240406' ... '1.950137' '7.857581' '-1.413895']
2476,['0.257525' '3.969207' '-2.279551' ... '-2.519782' '0.508676' '-6.942246']
2477,['2.392451' '0.235548' '1.220996' ... '-3.489123' '4.286956' '-2.434698']
2478,['-5.042809' '7.961943' '-4.006486' ... '3.279196' '8.788797' '-0.287014']
2479,['3.312552' '6.568953' '-5.233424' ... '-1.271462' '4.472238' '-3.787596']
2480,['-5.266003' '3.341301' '-2.175315' ... '2.600368' '6.307969' '1.164230']
2481,['-1.130518' '0.944180' '5.573363' ... '2.925640' '0.602330' '-4.453021']
2482,['-4.896902' '-3.268602' '-4.488657' ... '2.116582' '3.108760' '-5.792891']
2483,['-3.587844' '7.141675' '9.651299' ... '0.063344' '-0.812300' '-3.837256']
2484,['-2.045904' '7.581574' '2.057704' ... '-1.079721' '2.929203' '-4.896107']
2485,['0.748625' '-0.012633' '2.998413' ... '-0.430974' '1.242057' '-0.330300']
2486,['-1.613986' '7.900090' '4.060566' ... '3.705859' '4.619737' '0.453192']
2487,['5.668964' '-0.236049' '7.136721' ... '0.244713' '-2.686427' '-0.064303']
2488,"['-1.759749' '3.605348' '-1.768589' ... '-0.447954' '13.193472'
 '-2.159565']"
2489,"['-0.604236' '-0.348981' '-5.044206' ... '-0.777514' '15.576078'
 '-4.263909']"
2490,['-3.252978' '3.147614' '-2.257705' ... '4.993622' '6.291504' '-2.506325']
2491,['-3.296953' '4.999312' '-0.070174' ... '0.594545' '9.186001' '-3.364952']
2492,['-4.218883' '-1.173710' '-2.462423' ... '3.465064' '9.878572' '-4.476366']
2493,['-3.672564' '4.928662' '-1.487284' ... '2.178530' '6.991043' '0.838817']
2494,['-4.170906' '5.439721' '-3.262472' ... '2.973216' '6.156658' '-2.124512']
2495,['-3.201528' '0.212755' '6.657055' ... '4.428478' '-3.575990' '-3.584183']
2496,['-2.284049' '-2.964320' '-1.712280' ... '1.562325' '1.479628' '-4.530429']
2497,['-2.291930' '6.358679' '3.886229' ... '-3.697267' '4.536329' '-1.122575']
2498,['-5.018733' '3.662394' '4.051007' ... '-3.853649' '-1.514036' '-5.318713']
2499,['-4.262358' '3.063387' '-5.019529' ... '-0.677133' '8.609030' '1.111630']
2500,['-0.542092' '1.646497' '1.693603' ... '-1.617576' '5.097643' '-3.958608']
2501,['-3.674887' '2.482982' '-6.118659' ... '-0.689192' '10.493105' '1.593214']
2502,"['-1.813068' '-3.366419' '-2.754914' ... '-3.278048' '2.125076'
 '-2.455670']"
2503,['-5.442514' '1.922311' '-2.458319' ... '0.971196' '8.412668' '1.331349']
2504,['-0.562450' '9.480894' '1.252743' ... '3.163991' '9.123905' '-3.955152']
2505,['1.507925' '6.483132' '0.483558' ... '2.350562' '2.328722' '-0.983937']
2506,['5.593813' '4.226660' '-1.756243' ... '1.496627' '7.775955' '-3.496273']
2507,['0.815026' '1.731860' '5.043157' ... '3.736018' '-4.837932' '-3.033858']
2508,['0.337862' '8.237293' '2.240498' ... '2.831970' '-0.222681' '-3.123765']
2509,['-3.251780' '4.149148' '-1.540269' ... '-1.207033' '7.348189' '-1.572928']
2510,['0.480729' '5.021899' '8.871727' ... '2.126338' '-0.374657' '-8.333744']
2511,['-2.903665' '4.589159' '2.288021' ... '3.756455' '0.682342' '-4.523134']
2512,['-5.185822' '3.214700' '4.143930' ... '5.557096' '-0.486994' '-4.833580']
2513,['-2.066580' '0.794802' '-4.658059' ... '2.879310' '6.244295' '0.375001']
2514,['3.738498' '4.883347' '-2.962735' ... '-4.911522' '5.567909' '-6.979269']
2515,['-4.044750' '5.891348' '-5.341945' ... '0.696780' '10.959635' '-1.541849']
2516,['-0.700365' '6.707638' '1.994479' ... '-0.088095' '10.484289' '-3.553993']
2517,['-3.495206' '1.063347' '-3.405463' ... '-0.571066' '1.625697' '-2.411394']
2518,['-3.639979' '3.442453' '5.779077' ... '2.502999' '-1.778820' '-4.498861']
2519,['0.870893' '6.314084' '4.076892' ... '6.216448' '0.178101' '-7.277435']
2520,['-4.047209' '5.576661' '0.189881' ... '0.853312' '12.376938' '-2.140241']
2521,"['-3.508476' '7.589409' '-4.491555' ... '-2.174373' '11.522335'
 '-3.022783']"
2522,['-3.507880' '2.897760' '-3.070934' ... '-0.802944' '9.186569' '-4.961226']
2523,"['-3.219601' '6.568905' '-1.659226' ... '-3.980757' '11.781708'
 '-1.962172']"
2524,['-0.457443' '0.922629' '-5.622818' ... '-1.135750' '3.574513' '-3.282232']
2525,['-0.086854' '5.682500' '-2.723879' ... '0.077109' '7.435170' '-5.905682']
2526,['-0.520454' '8.818058' '-5.393898' ... '1.984807' '4.510625' '-0.091647']
2527,['1.107978' '7.306108' '1.395678' ... '0.596309' '2.315004' '-9.168882']
2528,"['-0.908072' '3.387097' '10.482267' ... '-3.462588' '-1.738345'
 '-6.036573']"
2529,['-3.748296' '6.403437' '-4.744316' ... '0.666924' '8.803753' '0.707500']
2530,['-2.044065' '3.166155' '-5.720784' ... '1.104760' '10.569592' '-2.415297']
2531,['-2.458985' '-2.712392' '3.984746' ... '-0.780701' '2.195830' '-4.990064']
2532,['-1.741547' '4.909240' '-4.797911' ... '0.559364' '10.981077' '-1.838585']
2533,['0.658053' '0.812580' '0.037814' ... '-1.553871' '-0.221417' '-2.151132']
2534,['-1.640146' '3.249488' '3.430407' ... '4.839315' '2.334239' '-2.199147']
2535,['-4.100782' '-0.891953' '-0.685175' ... '3.004989' '1.676961' '-2.078014']
2536,['-0.267229' '7.086329' '-3.249806' ... '3.637916' '13.147949' '-3.104376']
2537,['-0.648020' '0.374619' '4.746341' ... '-2.495962' '1.590368' '-1.472524']
2538,['2.484550' '0.909195' '3.310507' ... '2.563657' '7.528845' '-0.759826']
